Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-1.1023729087095586,-0.48929015380153706,-0.6556077263148893,-0.32342199856603704
-0.11918640771920865,-0.0670866266400391,-0.2218487496163564,-0.17491014139208663
-0.26760624017703144,0.17882334860585747,-0.5030703519267851,-0.49410481228863673
-1.0555173278498313,-0.7019387775146058,0.22010808804005508,0.044953514828853465
-0.4736607226101559,-0.6259460078691417,-0.26042765554990804,-0.19535463329713704
-0.3098039199714863,-0.32864924191036216,-1.6989700043360187,-0.6627835203208231
-0.6989700043360187,-0.8004874134908286,-0.585026652029182,-0.5107799737474518
0.13353890837021754,-0.5082140379712871,-0.3010299956639812,-0.23490714624290768
-0.014124642691606345,-0.04519686783295887,-0.5940278961439724,-0.8868271229903776
0.09342168516223506,0.282569168642426,-0.549750891680639,-0.7312459150661361
-0.7958800173440752,0.04510446931857835,0.4487063199050799,-0.52080749929589
0.367355921026019,-0.05908203967895207,-0.549750891680639,-0.5064663725388634
-0.40340290437353976,-0.18136039713007063,0.12872228433842678,0.1796408095810554
-0.14874165128092473,-0.33574610492787954,-0.22914798835785583,-0.08956741532289117
0.27184160653649897,-0.15360917653725129,-0.5934598195660449,-0.10861310950803088
-1.5228787452803376,-1.5854799972766707,-0.3467874862246563,-0.36051453084876495
-0.23657200643706275,-0.5875672738438317,-0.8239087409443188,-0.5344546003520191
-1.136677139879544,-1.100314873583067,0.4099331233312945,-0.4832968367851926
0.4099331233312945,-0.4214321511553872,-1.2218487496163564,-1.040608526028463
-0.25181197299379954,-0.5178244112059123,0.8135809885681919,0.20789213118298838
0.3979400086720376,0.017426119520474157,-0.638272163982407,-1.2644660729859218
-0.42021640338318983,-0.27482581654894367,0.541579243946581,0.0507711157608441
-1.4749551929631548,-0.8393214603354244,0.9087530191845338,0.09036288029170675
-0.5086383061657274,-0.48580538682081864,-1.3979400086720375,-0.9979200561084628
-1.3010299956639813,-0.724345829293302,-0.1938200260161128,-1.1423393144414848
-0.2672043017106709,-0.47706711215468844,0.013047996115231662,0.13234534619903635
0.541579243946581,-0.09438674467309852,-0.42021640338318983,-0.2102329753856076
0.4471580313422192,-0.8983068829602837,-1.6989700043360187,-0.7521199997063435
-0.6556077263148893,-0.30727524320117405,-1.1023729087095586,-0.49021100357551023
-0.46852108295774486,-0.08508152370557896,-0.42021640338318983,-0.9037755706064071
-0.22914798835785583,-0.05999997513997676,-0.37675070960209955,-0.06896057484921993
-0.3098039199714863,-0.6322935249356211,-0.9208187539523752,-0.3593562688064662
0.07212730213439363,-0.4736500280993649,-0.07606552894781868,0.21000665677525593
-0.21467016498923297,-0.5474139297439956,0.06069784035361165,0.1131302259545854
