Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.85387194,-0.38410342,-0.69897,-0.5728326
-0.7212464,-0.6030995,-0.49485,-0.612486
-0.27736607,-0.43865204,-0.52287877,-0.33650255
-0.1674911,0.4457609,-1.39794,-1.4187943
-1.5228788,-1.0715202,-0.35654733,-0.3064944
-1.69897,-1.6664313,-0.4436975,-0.43029466
0.1398791,-0.13746457,-0.026872147,-0.124485105
0.15228835,-0.024201985,-0.27572414,-0.29894122
0.04921802,0.122930124,-0.30103,-0.49178287
-0.04095861,-0.06301551,-0.013228266,-0.17268437
-0.08092191,-0.010226056,-0.33724216,-0.2085973
-1.2218487,-0.88340193,0.14612803,0.27164263
-1.6575773,-1.5453835,-0.4596705,-0.41800493
0.012837225,0.08887336,-0.39794,-0.4812613
-0.55284196,-0.5635149,0.10037055,0.112321645
-1.031517,-1.1104859,-0.31336373,-0.8083221
-0.33724216,-0.7082574,0.39967373,0.3503784
-1.0457575,-0.72620493,-0.09151498,-0.09198788
-0.5850267,-0.3934745,-1.69897,-1.4040929
0.31175387,-1.2768761,-0.30980393,-0.46134517
0.27989498,-0.16209188,-0.11918641,-0.09517967
0.20951502,0.27638054,-0.15490197,-0.61886513
0.2329961,0.05369247,-0.88605666,-0.54866475
-0.7212464,-0.1927293,0.11394335,-0.12310477
0.4044916,0.18523407,-0.77469075,-0.749156
-0.34678748,-0.26030532,-0.42887372,-0.4111269
0.1430148,-0.10802406,-0.17392519,-0.10565299
-1.5228788,-0.8462076,0.10720997,0.19322571
-0.35654733,-0.52061915,-0.04095861,-0.21205911
-0.013228266,-0.69804066,0.5646661,-0.016732603
0.44247976,0.26579112,-1.69897,-0.98057795
-0.19382003,-0.25770852,-0.013228266,0.074135154
-0.4202164,-0.4480129,-0.5850267,-0.5261988
-1.0,-0.7734888,0.64836,0.31437957
-0.17457388,-0.0092562325,-0.5426228,-0.70817345
-1.5850266,-1.6198728,0.5622929,0.39388627
-0.34678748,-0.5118848,-0.6777807,-0.5011221
-0.67366415,-0.2885023,-0.536107,-0.06655097
-0.17979854,-0.14184156,0.24104816,-0.08067301
-0.5606673,-0.907454,0.32633585,0.5622257
-0.530178,-0.9113459,0.5438198,0.29507437
-0.82390875,-0.86786,-0.1611509,-0.23385574
-0.52287877,-0.37846297,-0.79588,-0.57403374
0.66370094,0.38172734,-0.79588,-1.2815917
-1.0457575,-0.92653245,0.875929,0.51366657
-0.4621809,-0.8415366,0.14363924,0.17582515
-0.17392519,0.20076372,-0.6777807,-0.960245
-0.19654289,-0.03263318,-0.40230483,-0.3396274
-0.35654733,-0.6764276,-0.34678748,-0.29316297
-0.44009337,0.07415865,-0.07007044,-0.5256671
-1.4317982,-1.3164638,0.9344984,0.88795173
-0.39147398,-0.58036405,-0.20342566,-0.43795893
-0.60206,-2.0393384,-1.154902,-0.83027667
-0.105130345,-0.14071815,0.008600172,-0.055355106
-2.0,-1.4980949,-0.24412514,-0.2832311
-0.48148605,-0.07457304,-0.61978877,-1.3368808
-0.5243288,-0.54821163,-0.22112553,-0.017824829
-0.5443939,-0.57798916,-1.09691,-0.94653594
0.1903317,0.11884448,-0.3635121,-0.41158152
0.9537597,0.7146282,-1.154902,-1.2269417
-0.49485,-0.56606454,0.14612803,0.22931713
-1.09691,-1.1710732,0.74981356,0.29346773
-1.09691,-0.8852552,0.8881795,0.6213297
-0.49894074,-0.2833558,-0.3095086,-0.29266375
0.580925,-0.3971429,-0.48148605,0.2308315
-0.79048496,-0.9130208,-1.1611509,-1.0200437
