Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.5243288,-0.68322235,-0.22112553,0.065409355
-0.5443939,-0.16730073,-1.09691,-1.015696
0.1903317,0.043329075,-0.3635121,-0.42398018
0.9537597,0.6066774,-1.154902,-1.2280105
-0.49485,-0.28786767,0.14612803,0.0066571236
-1.09691,-1.2397232,0.74981356,0.182361
-1.09691,-1.0825046,0.8881795,0.5479888
-0.49894074,0.2673751,-0.3095086,-0.78413093
0.580925,-0.2532859,-0.48148605,0.069454186
-0.79048496,-0.8503449,-1.1611509,-0.8960972
-0.5850267,-1.0131717,0.11394335,0.17044759
0.67851835,0.10733815,-0.7695511,-0.6415131
0.06445799,-0.1463077,-0.40011692,-0.43093118
-0.2596373,-0.3186645,-1.154902,-1.4356507
0.372912,-0.15692592,-0.57675415,-0.15505114
-0.5086383,-0.77249,-0.07058107,-0.22934538
-0.096910015,-0.10542019,-0.45593196,-0.30753142
-0.04575749,-0.51662236,0.32428247,-0.56120473
-0.4436975,-0.39627898,0.09342168,0.043164097
-0.3767507,-0.07449735,0.11058971,-0.29608232
0.21748394,0.024787903,-0.21609642,-0.5037694
0.2552725,0.35970443,-1.0,-1.438795
-0.55284196,-0.60803014,-0.38721615,0.18965992
-0.4089354,0.0039047236,-1.0457575,-1.1238327
-0.36653155,-0.5397608,0.22271647,0.03173355
-0.28960052,-0.37442115,-0.6003263,-0.46060824
-0.5044557,-0.6176549,-1.180456,-0.31619692
-0.85387194,-0.75487626,0.21748394,-0.3774465
0.65224636,0.32680446,-1.6575773,-1.3136101
-0.11918641,-0.11870878,0.27989498,-0.16628668
-1.5228788,-0.5822542,0.38381538,-0.5142971
0.8656961,0.72149074,-1.3279022,-1.1284193
