Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-1.537602,-1.2950606,0.22010809,0.2371347
-0.3585259,-0.07976026,-0.4202164,-0.46213752
-0.21467017,-0.036268435,-0.49485,-0.43072635
-0.4685211,-0.4833428,-0.6777807,-0.49105158
-0.36653155,-0.48661563,0.1172713,0.065988176
-0.21112488,-0.13799974,-0.5086383,-0.3047163
-1.69897,-1.2475386,-0.4685211,-0.3725262
-0.25414482,-0.34003782,-0.7619539,-0.410456
-0.928118,-1.2087327,-0.40671393,-0.2880426
-0.69897,-0.83713686,0.0,0.19153988
-0.69897,-0.42775974,0.2787536,0.03173957
-0.26760623,-0.11033677,-0.3767507,-0.28055987
-0.04095861,0.08458297,0.008600172,0.03596223
-0.5850267,-0.6077679,-0.4202164,-0.49288827
-0.07007044,-0.07264684,-0.16813022,-0.12384768
-0.9586073,-1.0088915,-0.43179828,-0.22769527
-0.10237291,-0.01582805,-0.82390875,-0.7598715
-0.5114493,-0.8198619,-1.3467875,-0.8140716
-1.6197888,-1.3357844,0.65417653,0.7096843
-1.39794,-1.1691871,0.365488,0.4996097
-1.154902,-1.286262,-0.34678748,0.013640992
0.07188201,0.07069072,-0.10237291,-0.040753886
-0.79588,-0.76951236,-0.18045606,-0.19916368
-0.25181198,-0.25597706,-0.124938734,-0.09805489
-0.19449914,-0.31661418,0.041392684,-0.03388027
-0.0043648053,-0.069143035,-0.85387194,-0.7371477
-0.1674911,-0.1589073,-0.34678748,-0.3176857
-0.68824613,-0.6826217,-0.09044397,-0.22706863
0.26974636,0.30803704,-0.59176004,-0.70446444
0.2764618,0.30799118,-0.32790214,-0.5816678
-0.30103,-0.16049454,-0.0043648053,-0.051486112
-0.85387194,-0.72152805,0.11394335,0.19173995
-0.79588,-0.40363958,0.372912,0.13821372
-1.0177288,-0.76118374,0.8739016,0.86373633
-0.54975086,-0.71111953,0.09342168,0.31442732
0.5428254,0.58731246,-0.61978877,-0.6078372
0.12057393,0.34607753,-0.65757734,-0.7385685
-0.35951856,-0.30352852,0.095518045,0.046222962
-0.536107,-0.57712424,0.365488,0.2992791
-0.54515517,-0.6024263,-0.2967086,-0.2780656
0.001949941,0.042375274,-0.25414482,-0.21893723
-0.050122295,-0.025831692,-0.0030507515,-0.010696448
-1.0457575,-1.2061085,-0.4685211,0.18940571
-0.52287877,-0.43061784,-0.04575749,0.054676555
-0.48148605,-0.46811393,-0.022276394,0.15271276
-1.2218487,-1.5366067,-0.27572414,-0.2812135
-0.65757734,-0.20450121,-2.0,-1.6209551
-0.32790214,-0.6485613,0.12057393,0.092379145
0.3783979,0.1917812,-0.30980393,-0.24989063
-0.22184876,-0.42939416,-0.11918641,-0.23893657
-0.10347378,-0.23494852,0.3138672,0.025873862
0.18610838,0.08689823,-0.29242983,-0.33400106
0.39915434,0.15690559,-0.38933983,-0.22912681
-0.2596373,-0.34491292,-1.39794,-1.5338793
-0.06550155,0.00054331124,-0.14874165,-0.19579825
0.09342168,-0.08977973,-0.055517327,-0.17302306
-0.7189666,-0.82263595,-0.74958,-0.77714336
0.4329693,0.5364463,-0.7986029,-0.7315205
-0.13667715,-0.24960986,-0.3990271,-0.37377533
0.5185139,0.28078425,-0.69897,-1.0165775
-0.7447275,-0.8516712,-0.31875876,-0.19271171
0.11394335,-0.14101532,-0.07058107,-0.1704181
0.6946052,0.5428618,-2.0,-1.9393882
-1.3372421,-1.3440775,-0.08512818,-0.07712388
-0.057991948,0.0631128,-0.3757179,-0.40275955
0.07918125,0.0028554425,-0.050609995,-0.045867868
-0.48545223,-0.52671605,0.4784222,0.53745306
0.0685569,-0.14565092,0.050379757,-0.10880391
0.075546965,0.0054025464,-0.1426675,-0.17202935
-0.23882419,-0.441006,-0.61978877,-0.32249174
0.0,-0.028967388,0.0,-0.033056274
-0.4271284,-0.4363911,0.30319604,0.23488104
-0.19382003,-0.047571696,-0.25181198,-0.22498417
0.19893187,-0.07306658,-0.111259036,-0.0580304
-0.6777807,-0.84667253,-0.45593196,-0.8202899
-0.48148605,-0.53200877,-0.4685211,-0.5236547
0.22271647,-0.02387365,-0.36653155,-0.3102441
-0.6595559,-0.40661955,0.37657696,0.08306613
-0.36451626,0.13946542,0.14612803,-0.14626575
-0.3265183,-0.21013746,-0.3511523,-0.4720385
-1.39794,-1.0768917,-0.15490197,0.15441632
-0.27901426,-0.2721279,0.10037055,0.040118642
-0.27644172,-0.56090885,-0.4212176,-0.4887054
-0.7144427,-0.50513864,0.053078443,-0.30954516
0.6172101,0.5184778,-0.71669877,-0.7202029
0.27415785,0.21715936,-0.7447275,-1.0315244
0.014520539,0.26048163,0.14612803,-0.11533413
-2.0,-1.6564527,-0.32790214,-0.44386894
0.60314435,0.4856538,-1.6382722,-1.6396074
-0.97469413,-0.97742033,-1.2441251,-0.9080471
-0.08618615,-0.06873559,-0.27572414,-0.18495254
-1.0457575,-0.89131856,0.5078559,0.28864086
-0.30980393,-0.3572186,-1.2218487,-1.2249491
-0.15739076,-0.22520906,0.016197354,0.04317691
-0.17392519,-0.112859406,-1.9586073,-1.7417852
-1.30103,-1.46453,0.10720997,0.19275486
0.23044892,-0.9142227,-0.08092191,-0.95777637
-2.0,0.081601284,0.40312052,-0.10140845
-0.537602,-0.7333412,0.4116197,0.4711902
-0.4710833,-0.35628948,-0.29073003,-0.33498442
