Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-1.1023729087095586,-0.32995796804679617,-0.6556077263148893,-0.06652107109685995
-0.11918640771920865,-0.012054688230750652,-0.2218487496163564,-0.1618518000697487
-0.26760624017703144,0.42200515546390466,-0.5030703519267851,-0.39231248788211875
-1.0555173278498313,-0.39235696761332345,0.22010808804005508,0.5001763696294109
-0.4736607226101559,-0.5784399038197805,-0.26042765554990804,-0.3101187556051819
-0.3098039199714863,-0.229547858201828,-1.6989700043360187,-0.7050647948326375
-0.6989700043360187,-0.5984188832746392,-0.585026652029182,-0.30847711493148017
0.13353890837021754,-0.2864101570980038,-0.3010299956639812,-0.35981704803544023
-0.014124642691606345,-0.03105896131823784,-0.5940278961439724,-0.7739793748150594
0.09342168516223506,0.19968367457410158,-0.549750891680639,-0.4555595685638212
-0.7958800173440752,0.18277453646211658,0.4487063199050799,-0.7059101883691226
0.367355921026019,0.08660586944467855,-0.549750891680639,-0.4253898404971786
-0.40340290437353976,-0.23652058633113326,0.12872228433842678,0.08730387387482702
-0.14874165128092473,-0.2093364700301417,-0.22914798835785583,-0.19407888859450964
0.27184160653649897,-0.09810300111607519,-0.5934598195660449,-0.20388354402710304
-1.5228787452803376,-1.6830325822593857,-0.3467874862246563,-0.34884046056149537
-0.23657200643706275,-0.45819442977175157,-0.8239087409443188,-0.559772969549613
-1.136677139879544,-0.7930978241100782,0.4099331233312945,-0.34385422996905307
0.4099331233312945,0.10720292647561841,-1.2218487496163564,-1.0874568684048662
-0.25181197299379954,-0.4064158920888191,0.8135809885681919,0.45451847760709174
0.3979400086720376,0.01643861609711104,-0.638272163982407,-1.2623636201240354
-0.42021640338318983,-0.15721781650674543,0.541579243946581,-0.06843284618279154
-1.4749551929631548,-0.7763057900933307,0.9087530191845338,0.2435054332695416
-0.5086383061657274,-0.25594804629412055,-1.3979400086720375,-0.8392565776947166
-1.3010299956639813,-0.7792169003161966,-0.1938200260161128,-1.1678042317064314
-0.2672043017106709,-0.4018662351829572,0.013047996115231662,0.0651211595839461
0.541579243946581,-0.13233574144028024,-0.42021640338318983,-0.1905650488666044
0.4471580313422192,-0.7593227074797863,-1.6989700043360187,-1.0338401079136526
-0.6556077263148893,-0.1569953348049385,-1.1023729087095586,-0.353555837798694
-0.46852108295774486,-0.49714146353687316,-0.42021640338318983,-0.8617631565728899
-0.22914798835785583,-0.12569280871342686,-0.37675070960209955,-0.12297417486816799
-0.3098039199714863,-0.5312400519712772,-0.9208187539523752,-0.40001952151449294
0.07212730213439363,-0.2288532896013677,-0.07606552894781868,-0.01745962365610633
-0.21467016498923297,-0.4137442767769292,0.06069784035361165,-0.034200870111156786
-0.3372421683184259,0.45725905798334976,-0.05551732784983137,-0.44069325574341756
-1.6989700043360187,-1.430565684302589,-1.0969100130080565,-0.7918841870589992
-0.060480747381381476,-0.6426601943406082,-0.20760831050174613,0.019881562936371337
-0.6989700043360187,-0.30101663675071155,0.3344537511509309,-0.044998073537341164
